bon_id;kunde;tag;verkaufsstunde;verkaufspositionsnr;referenzcluster;plz;stadt;bruttowert;edeka_oberwarengruppe;edeka_warengruppe;warengruppe_text;artikel;artikel_text
"20210522-071026-0000000006-00000000000000000089;71026;20210522;8;11;3;56072;Koblenz;2.990;;;;4607638006;"
"20210522-071026-0000000006-00000000000000000099;71026;20210522;8;9;3;56072;Koblenz;2.990;;;;4387380009;"
"20210522-071026-0000000006-00000000000000000099;71026;20210522;8;10;3;56072;Koblenz;2.990;;;;4387380009;"
"20210522-071026-0000000006-00000000000000000119;71026;20210522;9;32;3;56072;Koblenz;2.990;;;;4607638006;"
"20210522-071026-0000000006-00000000000000000130;71026;20210522;9;61;3;56072;Koblenz;1.990;;;;605587001;"
"20210522-071026-0000000006-00000000000000000131;71026;20210522;9;20;3;56072;Koblenz;1.990;;;;605587001;"
"20210522-071026-0000000006-00000000000000000134;71026;20210522;9;73;3;56072;Koblenz;1.990;;;;605587001;"
"20210522-071026-0000000006-00000000000000000142;71026;20210522;9;7;3;56072;Koblenz;1.990;;;;1751669007;"
"20210522-071026-0000000006-00000000000000000154;71026;20210522;10;45;3;56072;Koblenz;2.890;;;;3895325005;"
"20210522-071026-0000000006-00000000000000000160;71026;20210522;10;1;3;56072;Koblenz;2.890;;;;3895325005;"
"20210522-071026-0000000006-00000000000000000196;71026;20210522;11;55;3;56072;Koblenz;1.990;;;;605587001;"
"20210522-071026-0000000006-00000000000000000234;71026;20210522;11;76;3;56072;Koblenz;1.990;;;;1751669007;"
"20210522-071026-0000000006-00000000000000000234;71026;20210522;11;77;3;56072;Koblenz;1.990;;;;1751669007;"
"20210522-071026-0000000006-00000000000000000234;71026;20210522;11;41;3;56072;Koblenz;2.890;;;;3895325005;"
"20210522-071026-0000000006-00000000000000000239;71026;20210522;12;11;3;56072;Koblenz;2.890;;;;3895325005;"
"20210522-071026-0000000006-00000000000000000240;71026;20210522;12;3;3;56072;Koblenz;2.990;;;;4607638006;"
"20210522-071026-0000000006-00000000000000000240;71026;20210522;12;4;3;56072;Koblenz;2.990;;;;4607638006;"
"20210522-071026-0000000006-00000000000000000269;71026;20210522;12;11;3;56072;Koblenz;1.990;;;;605587001;"
"20210522-071026-0000000006-00000000000000000277;71026;20210522;12;32;3;56072;Koblenz;1.990;;;;605587001;"
"20210522-071026-0000000006-00000000000000000309;71026;20210522;13;22;3;56072;Koblenz;2.990;;;;4607638006;"
"20210522-071026-0000000006-00000000000000000336;71026;20210522;14;41;3;56072;Koblenz;2.890;;;;3895325005;"
"20210522-071026-0000000006-00000000000000000391;71026;20210522;15;12;3;56072;Koblenz;2.890;;;;3895325005;"
"20210522-071026-0000000006-00000000000000000401;71026;20210522;15;71;3;56072;Koblenz;2.890;;;;3895325005;"
"20210522-071026-0000000006-00000000000000000422;71026;20210522;16;29;3;56072;Koblenz;2.890;;;;3895325005;"
"20210522-071026-0000000006-00000000000000000431;71026;20210522;16;9;3;56072;Koblenz;1.890;230500;230502;Gewürze u. Kräuter;3073765007;Hartkorn Rühreigewürz 20g"
"20210522-071026-0000000006-00000000000000000476;71026;20210522;17;39;3;56072;Koblenz;1.990;;;;605587001;"
"20210522-071026-0000000006-00000000000000000565;71026;20210522;19;28;3;56072;Koblenz;1.990;;;;605587001;"
"20210522-071026-0000000006-00000000000000000568;71026;20210522;19;27;3;56072;Koblenz;2.890;;;;3895325005;"
"20210522-071026-0000000001-00000000000000004978;71026;20210522;9;36;3;56072;Koblenz;2.890;200500;200503;TK-Spinat;1507083004;Iglo Feld Frisch Blattspinat 800g"
"20210522-071026-0000000001-00000000000000005029;71026;20210522;10;6;3;56072;Koblenz;0.890;200500;200503;TK-Spinat;1387098004;Iglo Rahm Spinat 170g"
"20210522-071026-0000000001-00000000000000005029;71026;20210522;10;7;3;56072;Koblenz;0.890;200500;200503;TK-Spinat;1387098004;Iglo Rahm Spinat 170g"
"20210522-071026-0000000001-00000000000000005061;71026;20210522;11;11;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263699006;Iglo 8 Kräuter 50g"
"20210522-071026-0000000001-00000000000000005145;71026;20210522;13;4;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;2861333000;Iglo Gem.Ideen Schwedisch 400g"
"20210522-071026-0000000001-00000000000000005291;71026;20210522;16;3;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;2106469008;Iglo Gartenkraeuter 40g"
"20210522-071026-0000000001-00000000000000005291;71026;20210522;16;4;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;2106469008;Iglo Gartenkraeuter 40g"
"20210522-071026-0000000001-00000000000000005291;71026;20210522;16;5;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;2106469008;Iglo Gartenkraeuter 40g"
"20210522-071026-0000000001-00000000000000005301;71026;20210522;16;8;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;3455574001;Bio E.Brechbohnen 450g"
"20210522-071026-0000000001-00000000000000005363;71026;20210522;17;6;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229783000;Iglo Rahm Königsgemüse 500g"
"20210522-071026-0000000002-00000000000000008463;71026;20210522;8;15;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263707006;Iglo Dill 50g"
"20210522-071026-0000000002-00000000000000008545;71026;20210522;12;2;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263699006;Iglo 8 Kräuter 50g"
"20210522-071026-0000000002-00000000000000008599;71026;20210522;13;5;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;3455574001;Bio E.Brechbohnen 450g"
"20210522-071026-0000000002-00000000000000008757;71026;20210522;16;15;3;56072;Koblenz;0.690;200500;200504;TK-Kräuter;2360463002;Bio E.8-Kräuter 50g"
"20210522-071026-0000000003-00000000000000006122;71026;20210522;8;5;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;814427002;Bio E.Broccoli 300g"
"20210522-071026-0000000003-00000000000000006314;71026;20210522;13;4;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229783000;Iglo Rahm Königsgemüse 500g"
"20210522-071026-0000000003-00000000000000006314;71026;20210522;13;5;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229783000;Iglo Rahm Königsgemüse 500g"
"20210522-071026-0000000003-00000000000000006314;71026;20210522;13;3;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229785006;Iglo Rahm Gemüse Rosenkohl 500g"
"20210522-071026-0000000003-00000000000000006419;71026;20210522;15;1;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;3212756006;Iglo Gem.Ideen Kürb.Sü.kart.Li.Bu.400g"
"20210522-071026-0000000003-00000000000000006474;71026;20210522;16;7;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;3212756006;Iglo Gem.Ideen Kürb.Sü.kart.Li.Bu.400g"
"20210522-071026-0000000003-00000000000000006480;71026;20210522;16;9;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229677006;Iglo Rahm Gemüse Blumenkohl 480g"
"20210522-071026-0000000003-00000000000000006480;71026;20210522;16;14;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;3212748005;Iglo Gemüse-Ideen Bu.Gem.mix Senf 400g"
"20210522-071026-0000000003-00000000000000006505;71026;20210522;17;7;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229785006;Iglo Rahm Gemüse Rosenkohl 500g"
"20210522-071026-0000000003-00000000000000006520;71026;20210522;17;18;3;56072;Koblenz;0.690;200500;200504;TK-Kräuter;803439005;Bio E.Schnittlauch 50g"
"20210522-071026-0000000003-00000000000000006534;71026;20210522;18;56;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263708009;Iglo Italienische Kräuter 50g"
"20210522-071026-0000000003-00000000000000006551;71026;20210522;18;3;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229677006;Iglo Rahm Gemüse Blumenkohl 480g"
"20210522-071026-0000000004-00000000000000007396;71026;20210522;12;20;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263704007;Iglo Basilikum 40g"
"20210522-071026-0000000004-00000000000000007396;71026;20210522;12;21;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263704007;Iglo Basilikum 40g"
"20210522-071026-0000000004-00000000000000007543;71026;20210522;16;10;3;56072;Koblenz;1.190;200500;200501;TK-Monogemüse;3455574001;Bio E.Brechbohnen 450g"
"20210522-071026-0000000004-00000000000000007544;71026;20210522;16;1;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229783000;Iglo Rahm Königsgemüse 500g"
"20210522-071026-0000000004-00000000000000007672;71026;20210522;20;18;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;2106469008;Iglo Gartenkraeuter 40g"
"20210522-071026-0000000005-00000000000000000253;71026;20210522;11;18;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229783000;Iglo Rahm Königsgemüse 500g"
"20210522-071026-0000000005-00000000000000000327;71026;20210522;13;1;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1246561007;Iglo Gem.Ideen Gemüse-Pilzpfanne 480g"
"20210522-071026-0000000005-00000000000000000348;71026;20210522;15;5;3;56072;Koblenz;2.490;200500;200503;TK-Spinat;3120243007;Iglo Rahmblattspinat 540g"
"20210522-071026-0000000005-00000000000000000371;71026;20210522;16;10;3;56072;Koblenz;2.490;200500;200503;TK-Spinat;3120243007;Iglo Rahmblattspinat 540g"
"20210522-071026-0000000005-00000000000000000400;71026;20210522;18;20;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263708009;Iglo Italienische Kräuter 50g"
"20210522-071026-0000000006-00000000000000000057;71026;20210522;7;13;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263689009;Iglo Schnittlauch 40g"
"20210522-071026-0000000006-00000000000000000057;71026;20210522;7;14;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263689009;Iglo Schnittlauch 40g"
"20210522-071026-0000000006-00000000000000000112;71026;20210522;9;4;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263704007;Iglo Basilikum 40g"
"20210522-071026-0000000006-00000000000000000152;71026;20210522;10;1;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;2861333000;Iglo Gem.Ideen Schwedisch 400g"
"20210522-071026-0000000006-00000000000000000161;71026;20210522;10;2;3;56072;Koblenz;2.190;200500;200501;TK-Monogemüse;3227893006;Iglo Apfel-Rotkohl portionier.vegan 750g"
"20210522-071026-0000000006-00000000000000000164;71026;20210522;10;2;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;3212748005;Iglo Gemüse-Ideen Bu.Gem.mix Senf 400g"
"20210522-071026-0000000006-00000000000000000194;71026;20210522;10;1;3;56072;Koblenz;0.890;200500;200504;TK-Kräuter;1263684004;Iglo Suppengrün 70g"
"20210522-071026-0000000006-00000000000000000248;71026;20210522;12;3;3;56072;Koblenz;2.690;200500;200503;TK-Spinat;3120226002;Iglo Blattspinat mit Gorgonzola 390g"
"20210522-071026-0000000006-00000000000000000393;71026;20210522;15;3;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229677006;Iglo Rahm Gemüse Blumenkohl 480g"
"20210522-071026-0000000006-00000000000000000473;71026;20210522;17;24;3;56072;Koblenz;1.390;200500;200503;TK-Spinat;1387108000;Iglo Junger Spinat 500g"
"20210522-071026-0000000006-00000000000000000475;71026;20210522;17;8;3;56072;Koblenz;1.390;200500;200503;TK-Spinat;1387108000;Iglo Junger Spinat 500g"
"20210522-071026-0000000006-00000000000000000509;71026;20210522;18;1;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229677006;Iglo Rahm Gemüse Blumenkohl 480g"
"20210522-071026-0000000006-00000000000000000509;71026;20210522;18;2;3;56072;Koblenz;1.990;200500;200502;TK-Gemüsemischungen;1229677006;Iglo Rahm Gemüse Blumenkohl 480g"
"20210522-071026-0000000001-00000000000000004901;71026;20210522;8;2;3;56072;Koblenz;2.190;200100;200104;TK-Fischzub./Schlefi;2196329004;MSC Iglo Schlemmer-Filet Champignons380g"
"20210522-071026-0000000001-00000000000000004912;71026;20210522;8;35;3;56072;Koblenz;3.490;200100;200103;TK-Fischst/pan.Teile;1519533007;MSC Iglo Fischstäbchen 450g"
"20210522-071026-0000000001-00000000000000005134;71026;20210522;13;12;3;56072;Koblenz;11.990;200100;200106;TK-Lachs;3321752007;Costa Lachsfilets 450g"
"20210522-071026-0000000001-00000000000000005155;71026;20210522;13;6;3;56072;Koblenz;11.990;200100;200106;TK-Lachs;3321752007;Costa Lachsfilets 450g"
"20210522-071026-0000000001-00000000000000005208;71026;20210522;14;1;3;56072;Koblenz;2.990;200100;200103;TK-Fischst/pan.Teile;3061806004;MSC E.Alaska Seelachsfil.Müll.Art 400g"
"20210522-071026-0000000001-00000000000000005301;71026;20210522;16;5;3;56072;Koblenz;11.990;200100;200106;TK-Lachs;3321752007;Costa Lachsfilets 450g"
"20210522-071026-0000000002-00000000000000008529;71026;20210522;11;4;3;56072;Koblenz;11.990;200100;200106;TK-Lachs;3321752007;Costa Lachsfilets 450g"
"20210522-071026-0000000002-00000000000000008645;71026;20210522;14;21;3;56072;Koblenz;2.990;200100;200103;TK-Fischst/pan.Teile;2948767005;MSC Iglo Filegro Backfisch-Happen 245g"
"20210522-071026-0000000003-00000000000000006185;71026;20210522;10;2;3;56072;Koblenz;11.990;200100;200106;TK-Lachs;3321752007;Costa Lachsfilets 450g"
"20210522-071026-0000000003-00000000000000006223;71026;20210522;11;20;3;56072;Koblenz;2.190;200100;200103;TK-Fischst/pan.Teile;1573543008;MSC Iglo Filegro Bier Backteig 240g"
"20210522-071026-0000000003-00000000000000006386;71026;20210522;14;12;3;56072;Koblenz;3.490;200100;200103;TK-Fischst/pan.Teile;2106430000;MSC Iglo Backfischstäbchen 364g"
"20210522-071026-0000000003-00000000000000006540;71026;20210522;18;7;3;56072;Koblenz;11.990;200100;200106;TK-Lachs;3321752007;Costa Lachsfilets 450g"
"20210522-071026-0000000003-00000000000000006580;71026;20210522;19;6;3;56072;Koblenz;3.490;200100;200103;TK-Fischst/pan.Teile;1519533007;MSC Iglo Fischstäbchen 450g"
"20210522-071026-0000000004-00000000000000007396;71026;20210522;12;4;3;56072;Koblenz;3.490;200100;200103;TK-Fischst/pan.Teile;1519533007;MSC Iglo Fischstäbchen 450g"
"20210522-071026-0000000004-00000000000000007413;71026;20210522;12;43;3;56072;Koblenz;2.990;200100;200103;TK-Fischst/pan.Teile;2948767005;MSC Iglo Filegro Backfisch-Happen 245g"
"20210522-071026-0000000004-00000000000000007498;71026;20210522;15;16;3;56072;Koblenz;11.990;200100;200106;TK-Lachs;3321752007;Costa Lachsfilets 450g"
"20210522-071026-0000000004-00000000000000007539;71026;20210522;16;11;3;56072;Koblenz;11.990;200100;200106;TK-Lachs;3321752007;Costa Lachsfilets 450g"
"20210522-071026-0000000004-00000000000000007694;71026;20210522;20;2;3;56072;Koblenz;3.490;200100;200103;TK-Fischst/pan.Teile;2106430000;MSC Iglo Backfischstäbchen 364g"
"20210522-071026-0000000006-00000000000000000379;71026;20210522;15;2;3;56072;Koblenz;2.190;200100;200103;TK-Fischst/pan.Teile;2460242006;MSC Iglo Filegro Crunchn Fish 250g"
"20210522-071026-0000000006-00000000000000000379;71026;20210522;15;3;3;56072;Koblenz;2.190;200100;200103;TK-Fischst/pan.Teile;2460242006;MSC Iglo Filegro Crunchn Fish 250g"
"20210522-071026-0000000006-00000000000000000390;71026;20210522;15;1;3;56072;Koblenz;2.190;200100;200103;TK-Fischst/pan.Teile;1573543008;MSC Iglo Filegro Bier Backteig 240g"
"20210522-071026-0000000006-00000000000000000496;71026;20210522;17;2;3;56072;Koblenz;2.190;200100;200103;TK-Fischst/pan.Teile;1573543008;MSC Iglo Filegro Bier Backteig 240g"
"20210522-071026-0000000002-00000000000000008757;71026;20210522;16;23;3;56072;Koblenz;1.990;200900;200901;TK-Fertiggerichte;120555008;Alberto Spinaci Cannelloni 400g"
"20210522-071026-0000000003-00000000000000006335;71026;20210522;13;1;3;56072;Koblenz;2.990;200200;200211;TK-Schwein Convenien;1092650001;Tillm.Toasty Classic 280g"
"20210522-071026-0000000003-00000000000000006335;71026;20210522;13;2;3;56072;Koblenz;2.990;200300;200310;TK-Gefl.-Convenience;1178869006;Tillm.Toasty Geflügel 280g"
"20210522-071026-0000000003-00000000000000006631;71026;20210522;19;4;3;56072;Koblenz;1.990;200900;200901;TK-Fertiggerichte;120555008;Alberto Spinaci Cannelloni 400g"
"20210522-071026-0000000003-00000000000000006684;71026;20210522;21;23;3;56072;Koblenz;2.990;200300;200310;TK-Gefl.-Convenience;1178869006;Tillm.Toasty Geflügel 280g"
"20210522-071026-0000000004-00000000000000007638;71026;20210522;18;8;3;56072;Koblenz;1.990;200200;200213;TK-Rind Convenience;2987010001;Mora Rindfleischkroketten 280g"
"20210522-071026-0000000005-00000000000000000327;71026;20210522;13;2;3;56072;Koblenz;1.990;200900;200901;TK-Fertiggerichte;120557004;Alberto Bolognese Lasagne 400g"
"20210522-071026-0000000005-00000000000000000327;71026;20210522;13;3;3;56072;Koblenz;1.990;200900;200901;TK-Fertiggerichte;120557004;Alberto Bolognese Lasagne 400g"
"20210522-071026-0000000006-00000000000000000527;71026;20210522;18;1;3;56072;Koblenz;1.490;200900;200901;TK-Fertiggerichte;120276008;G&G Königsberger Klopse 450g"
"20210522-071026-0000000001-00000000000000004902;71026;20210522;8;14;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;3612050001;Möv.Bourbon Vanille 900ml"
"20210522-071026-0000000001-00000000000000004933;71026;20210522;8;4;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;1094191003;Möv.Cappuccino 900ml"
"20210522-071026-0000000001-00000000000000004968;71026;20210522;9;1;3;56072;Koblenz;1.990;201200;201202;Eis Multipack Stiel;3915012005;Nuii Salted Caramel&Macadamia 3x90ml"
"20210522-071026-0000000001-00000000000000004968;71026;20210522;9;5;3;56072;Koblenz;2.490;201200;201202;Eis Multipack Stiel;2331948000;G&G Eis für alle Schoko&Vanille 606ml"
"20210522-071026-0000000001-00000000000000004968;71026;20210522;9;2;3;56072;Koblenz;1.690;201200;201201;Eis Multipack Waffel;3038146009;G&G Sandwich Moskauer Art 6x150ml"
"20210522-071026-0000000001-00000000000000004994;71026;20210522;9;5;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;3612104007;Möv.Vanilla Chocolate 900ml"
"20210522-071026-0000000001-00000000000000005059;71026;20210522;11;3;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;3612050001;Möv.Bourbon Vanille 900ml"
"20210522-071026-0000000001-00000000000000005111;71026;20210522;12;1;3;56072;Koblenz;7.960;201200;201202;Eis Multipack Stiel;3914956003;Nestle S.Bum Bum For Two 3x80ml"
"20210522-071026-0000000001-00000000000000005117;71026;20210522;12;1;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;3055243004;Möv.Pistazie Weiße Schokolade 850ml"
"20210522-071026-0000000001-00000000000000005117;71026;20210522;12;2;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;3612050001;Möv.Bourbon Vanille 900ml"
"20210522-071026-0000000001-00000000000000005117;71026;20210522;12;3;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;3612104007;Möv.Vanilla Chocolate 900ml"
"20210522-071026-0000000001-00000000000000005131;71026;20210522;13;37;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;3055243004;Möv.Pistazie Weiße Schokolade 850ml"
"20210522-071026-0000000001-00000000000000005131;71026;20210522;13;12;3;56072;Koblenz;3.990;201000;201001;Eis Pack. 250-1500ml;1446519004;Bruno Gelato Speiseeis Cookies 900ml"
"20210522-071026-0000000001-00000000000000005205;71026;20210522;14;1;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;1087734006;Mövenpick Schwarzwälder Kirsch 900ml"
"20210522-071026-0000000001-00000000000000005205;71026;20210522;14;3;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;3612040004;Möv.Chocolate Chips 900ml"
"20210522-071026-0000000001-00000000000000005205;71026;20210522;14;2;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;3612050001;Möv.Bourbon Vanille 900ml"
"20210522-071026-0000000001-00000000000000005335;71026;20210522;16;3;3;56072;Koblenz;1.990;201200;201202;Eis Multipack Stiel;3654226000;Nestle S.Kids Box 416ml"
"20210522-071026-0000000001-00000000000000005344;71026;20210522;17;15;3;56072;Koblenz;1.990;201200;201202;Eis Multipack Stiel;2587039006;Nestle Smarties Pop Up 4x85ml"
"20210522-071026-0000000001-00000000000000005344;71026;20210522;17;16;3;56072;Koblenz;1.990;201200;201202;Eis Multipack Stiel;3654226000;Nestle S.Kids Box 416ml"
"20210522-071026-0000000001-00000000000000005365;71026;20210522;17;11;3;56072;Koblenz;1.790;201000;201001;Eis Pack. 250-1500ml;2570784001;Mövenpick Panna Cotta Himbeere 850ml"
